,app_id,app_name,review_text,review_score,review_votes
4528,10,Counter-Strike,Good old game. Addictive still to hard to quit it.,1,1
4529,10,Counter-Strike,"Dust, the video game!",1,0
4530,10,Counter-Strike,"Yet another great game ruined by its community. 4/5 people got this non-steam. Almost every server is not English. 3/4 servers have some mods, which make the game unplayable if you have a low lvl on some class, because how much ♥♥♥♥♥♥♥♥s think theyre cool because they bought a premium class and camp in a corner.  Oh and did i mention the servers without mods have no players, or use mods without telling it.",-1,0
4531,10,Counter-Strike,"Was it good then? Probably. Is it good now? Hell no.  It might just be me, but I really don't find the appeal behind this game in 2016 - whatever year it is now. Global Offensive and Source are the series' best for me.  Don't get me wrong, I love games from this era like Quake, HL1 and I still enjoy those more than newer entries, but I just can't see why you would buy this when CS:GO is miles better for a tiny increase in price. In this case, its a matter of whether the game holds up against it newer entries or (by itself) and I just don't feel that this fulfills those properties.",-1,0
4532,10,Counter-Strike,  #LittleLycanOnSteam,1,0
4533,10,Counter-Strike,The Legend!,1,1
4534,10,Counter-Strike,"Graphics are crap, but its a good game.",1,0
4535,10,Counter-Strike,*_* ,1,0
4536,10,Counter-Strike,dont play it,1,1
4537,10,Counter-Strike,"simply 'EPIC', a game which words are unnecessary to describe!!!  I give : '10000000/10'",1,0
4538,10,Counter-Strike,"Counter-Strike is a tactical first-person shooter video game which originated from a Half-Life modification and features real-world weapons.  Counter-Strike pits a team of counter-terrorists against a team of terrorists in a series of rounds. Each round is won by either completing the mission objective or eliminating the opposing force. The game has both individual and multiplayer options. Bots can be added into the game. The online-multiplayer option is activated via Steam.  Other than similarities in basic gameplay, Counter-Strike is not in any way related to Half-Life. The original version was marketed as a commercial mod, but since then it has grown into a separate game in itself.",1,0
4539,10,Counter-Strike,It copied CS:GO,1,0
4540,10,Counter-Strike,Well Ruined My Life.,1,0
4541,10,Counter-Strike,My Love Its Cs 1.6,-1,0
4542,10,Counter-Strike,"Its just a very old game, but its still one of the best games! ;) First king of FPS Games, bestseller.. what else? Brilliant!",1,0
4543,10,Counter-Strike,I've spend bajilion hours on this one. Best game from the series IMO.  Remember it's not all about the graphics - gameplay is what matters. 8/10,1,0
4544,10,Counter-Strike,The best game. :),1,0
4545,10,Counter-Strike,and we've got the biggest nades of them all!,1,0
4546,10,Counter-Strike,CRapp but i will play it more and more and more and will teach my kids to play in that crap more and more and more.,1,0
4547,10,Counter-Strike,"Most think CS was released in 2000. It actually was released on june 19, 1999 (before HL: opposing force) as a GoldSrc mod for free. Later when Gooseman joined valve it was released as a retail game for about 10 dollars. Overall you cannot deny the fact that CS was one of the best games of all time and in my opinion it is slightly better than GO but that's my opinion.",1,0
4548,10,Counter-Strike,"One of the best games I've ever played, having spent more than 1/3 of my gaming time easily on cs 1.5/1.6 alone.",1,0
4549,10,Counter-Strike,+++,1,0
4550,10,Counter-Strike,=),1,1
4551,10,Counter-Strike,10/10,1,0
4552,10,Counter-Strike,great game... got VAC banned from it cuz i have a non steam and steam version installed and used hacks and steam found out lmao,1,1
4553,10,Counter-Strike,I like This Game.... Also going to buy Cs GO,1,1
4554,10,Counter-Strike,"Cool game, played few times.  420/10",1,0
4555,10,Counter-Strike,Simply the best fps game ever !,1,1
4556,10,Counter-Strike,ct is cute,1,1
4557,10,Counter-Strike,you know it,1,1
4558,10,Counter-Strike,"The best Counter-Strike currently released for competetive value/integrity.  It highly rewards the skilled players, unlike CS:GO and Source.",1,0
4559,10,Counter-Strike,Its okay but needs more memes,1,1
4560,10,Counter-Strike,Old but gold and the start of the FPS genre back in my childhood,1,0
4561,10,Counter-Strike,best of the best!,1,0
4562,10,Counter-Strike,"my game is so broken, and so stupidly made (i cannot do anything in) all time reconekt and spit out!!! May i cnow the reason for it?",-1,1
4563,10,Counter-Strike,"Badass game of the year 1999. 9/10  + weapons + mods (CTF, DM...)  - Community (cheaters, cheaters everywhere)",1,0
4564,10,Counter-Strike,old memoriesssss. 1.6 is always going to be the best fps shooter!,1,0
4565,10,Counter-Strike,childhood,1,0
4566,10,Counter-Strike,best cs ever,1,0
4567,10,Counter-Strike,Spent 80% of my early life on this game 5% of the people i've met there were russians  100000/10,1,0
4568,10,Counter-Strike,.....,1,0
4569,10,Counter-Strike,One of the best games i've ever played!,1,0
4570,10,Counter-Strike,The immortal legend...,1,0
4571,10,Counter-Strike,Addicted since cs 1.6,1,0
4572,10,Counter-Strike,[]  [],1,0
4573,10,Counter-Strike,Nothing to say But Best Classic FPS!,1,0
4574,10,Counter-Strike,Old but gold(;,1,0
4575,10,Counter-Strike,"this game is the 1# online action game is awesome, it's better than Team fortress games and other mutiplit-player games",1,0
4576,10,Counter-Strike,"The Best FPS series began from this game, and it continue on. 11/10 best classic game",1,0
4577,10,Counter-Strike,  cool classic game :D i like this,1,0
4578,10,Counter-Strike,💯👏👌👈,1,0
4579,10,Counter-Strike,The game that singlehandedly started the FPS genre on the PC - and we're not talking about CoD. That's a different mess. Especially around BlackOps3.   What more do I need to say?,1,0
4580,10,Counter-Strike,"This is the 'Rosemary's Baby' of video games, a video-offspring of demonic potential...the best multi-player game of 2000, bar none.",1,0
4581,10,Counter-Strike,Old School Game One Of The That Make My Childhood Happy 10/10,1,0
4582,10,Counter-Strike,"Hello people, i would like to spread the world about this game. Graphics kinda bad, but its about the action, eh? So, it is mainly based as a game, terrorists vs counter-terrorists. Terrorists have to plant the bomb,(at de_maps) or secure the hostages (at cs_maps). Counter ones needs to do the opposite, defuse or deny the bomb (at de_maps) and get the hostages back (at cs_maps). There are a lot of mods, if you dont like the classic mode. But i really think that everyone knows about this game :).  P.s. Im doing this for a steam badge :D",1,0
4583,10,Counter-Strike,"¡Good game!, one of my favorite VALVE games.",1,0
4584,10,Counter-Strike,Wallbangs everywhere. 9/11 would buy again.,1,0
4585,10,Counter-Strike,"'Worst game ever, worst graphics' The graphics are that bad because the game is older than your mothers fanny and the game is awesome itself. Brings all the good memories back. For example when I was 7, installing the cracked version of that game and then just shooting anyone who gets in my way without controlling the recoil. (╯°□°）╯︵ ┻━┻ and lol traded this game for some crappy AK-47 in CS GO. Huehuehuehuehue. I give it 8/8 m8. pls liek no hate no homo tenks. Oh and btw the funniest thing about this game is brining your CS GO skills there, doing 1 hit kills and then getting banned from servers for 'hacking' Like I've joined a sever once, done 7 headshots in a row without dying, then some speccy ♥♥♥♥ is sayin': 'wh and aim off or im banning you.' So yea this game is fabulous 8/8 would rate again.",1,0
4586,10,Counter-Strike,This game is sooooooooooo fun special when u play the custom mods,1,0
4587,10,Counter-Strike,Get this game is beastz,1,0
4588,10,Counter-Strike,Would not really recomend because new players cant even get a single kill because everyones a pro but still can be fun at times.,1,0
4589,10,Counter-Strike,Good game when it game out. Super Toxic now,1,0
4590,10,Counter-Strike,I Love this game &lt;3,1,0
4591,10,Counter-Strike,this game is like 10 dollars get it,1,0
4592,10,Counter-Strike,"It's still a masterpiece today in the new generation.   Counter-Strike is easily one of the best military FPS games of all time. And when it comes with Condition Zero (also a fun game) for ten bucks, it is most certainly worth getting.  Take that COD!",1,0
4593,10,Counter-Strike,My parents don't accept that I'm gay :(,1,0
4594,10,Counter-Strike,"The origin of addiction... One of the most fun games I've had the pleasure of enjoying and the one who threw me to the vibrant world of FPS, my favorite genre 'til this day. Now, important information: do not be fooled by the amount of hours marked by Steam. There, when the beta versions were launched in 1999, when the game was free. Then 1.6 was launched until about 4 years ago, I had it in a different account, which I do not own anymore. Over a decade of gaming, several hours every day, which certainly have accumulated thousands of hours. By far the most played game throughout my life... You see, the first sentence that illustrates this review was not chosen at random. I had to stop playing completely, cold turkey, or I would fail high school. Just decided to buy it again and play for nostalgia sake. I'm not afraid, I'm much more self controlled now and the fact that I'm not even half as good as before, kinda takes away the compulsion to play. By far the longest relationship I have ever had and we are getting back together... this is a good day.",1,0
4595,10,Counter-Strike,Recomand!!,1,0
4596,10,Counter-Strike,an excellent game...but sometimes is laggy...,1,0
4597,10,Counter-Strike,good game for play ,1,0
4598,10,Counter-Strike,I spent 2k hours playing this game Non-Steam since I bought it on steam I don't feel like playing it. :/ 10/10,1,0
4599,10,Counter-Strike,"Counter-Strike is a first-person shooter game in which players join either the terrorist team, the counter-terrorist team, or become spectators. Each team attempts to complete their mission objective and/or eliminate the opposing team. Each round starts with the two teams spawning simultaneously.  The objectives vary depending on the type of map, and these are the most usual ones:  Bomb defusal: The terrorists must carry a bomb, plant it on one of the designated spots and protect it from being disarmed by the counter-terrorists before it explodes to win. The counter-terrorists win if the time runs out with no conclusion. Hostage rescue: The counter-terrorists must rescue a group of hostages held by the terrorists to win. The terrorists win if the time runs out with no conclusion. VIP escort: One of the counter-terrorists is chosen to act as a VIP and the team must escort this player to a designated spot on the map to win the game. The terrorists win if the VIP is killed or if the time runs out with no conclusion. A player can choose to play as one of eight different default character models (four for each side, although Counter-Strike: Condition Zero added two extra models, bringing the total to ten). Players are generally given a few seconds before the round begins (known as 'freeze time') to prepare and buy equipment, during which they cannot attack or move. They can return to the buy area within a set amount of time to buy more equipment (some custom maps included neutral 'buy zones' that could be used by both teams). Once the round has ended, surviving players retain their equipment for use in the next round; players who were killed begin the next round with the basic default starting equipment.  Standard monetary bonuses are awarded for winning a round, losing a round, killing an enemy, being the first to instruct a hostage to follow, rescuing a hostage, planting the bomb (Terrorist) or defusing the bomb (Counter-Terrorist).  The scoreboard displays team scores in addition to statistics for each player: name, kills, deaths, and ping (in milliseconds). The scoreboard also indicates whether a player is dead, carrying the bomb (on bomb maps), or is the VIP (on assassination maps), although information on players on the opposing team is hidden from a player until his/her death, as this information can be important.  Killed players become 'spectators' for the duration of the round; they cannot change their names before their next spawn, text chat cannot be sent to or received from live players, and voice chat can only be received from live players and not sent to them. Spectators are generally able to watch the rest of the round from multiple selectable views, although some servers disable some of these views to prevent dead players from relaying information about living players to their teammates through alternative media (most notably voice in the case of Internet cafes and Voice over IP programs such as TeamSpeak or Ventrilo). This form of cheating is known as 'ghosting.'",1,0
4600,10,Counter-Strike,very nice game! Grew up with this! &lt;3,1,1
4601,10,Counter-Strike,old school,1,1
4602,10,Counter-Strike,"Nice game, Just nice",1,1
4603,10,Counter-Strike,the nostalgia is real 11/10 ,1,1
4604,10,Counter-Strike,Played with BOTS So lonely Never listen as well  10/10,1,0
4605,10,Counter-Strike,This game is basically just CoD with bad graphics. I rate it 10/10,1,1
4606,10,Counter-Strike,Old school game :),1,1
4607,10,Counter-Strike,Still great game I hope CS will live on forever :D ,1,0
4608,10,Counter-Strike,Source &gt; 1.6,1,0
4609,10,Counter-Strike,One of the best childhood games i have ever played! 10/10 !,1,0
4610,10,Counter-Strike,Owsome Game :),1,1
4611,10,Counter-Strike,"For those who, put negative reviews, well not for those but for all of them, you write negative review just because game lags, it's only your problem, much of the people has no problems with this game, this game can be ran easily on potato pc, same if you got a VAC ban that's your problem, that's your problem if you're stupid and can't play legitimately, many cheaters in your opinion?? Find another server don't sit on one server, or go to Steam-only server. People play this game only for fun, there are no ranks(not talking about server's specific ranks), that's the most important thing. Of course teamgame on this mostly dissapeared, people play only by theirselves, but that's good, you know why? You will never get nervous if your teammate fails to defuse the bomb or something like that, because you play by yourself. Talking about game modes, oh God there are so much modes, starting from Surf ending with Zombie Plague. You can play this with your friends easily, cause there are no rank restrictions. The ban system and other things like amx_ban or amx_kick are highly fixed and upgraded at maximum. You can put whatever skins you want from CS:GO and so on, and use it without any restrictions. This old - school game is being massively played for 16 years now and i think that after 10 years he's going to be played still.  Highly recommended!",1,0
4612,10,Counter-Strike,Just amazing. Many mods. Just fun.,1,0
4613,10,Counter-Strike,"The graphics might be bad, but who cares? People said that Wind Waker was bad only for the graphics, but once you played it, it was AWESOME. Same with this game, the graphics might be bad, but what do you expect from a game that was amde in 2000? But once you play this, it's really fun.",1,0
4614,10,Counter-Strike,Its Ok i guess,1,0
4615,10,Counter-Strike,I recommend any CS game,1,0
4616,10,Counter-Strike,well christmas sale is here and the best online game ever available for 4.99 usd   go ahead   merry christmas and a happy new year,1,0
4617,10,Counter-Strike,A classic and always will be! must get for classic game lovers!,1,0
4618,10,Counter-Strike,  It's really good game. I recommend this game for you.,1,0
4619,10,Counter-Strike,Best FPS for Valve. I love this game. You should really buy this epic game and its franchise.,1,0
4620,10,Counter-Strike,old and shiny :),1,1
4621,10,Counter-Strike,"Its okay, i guess.",1,0
4622,10,Counter-Strike,This Is The Best Game In The World I have played I LOVE THAT GAME   ,1,0
4623,10,Counter-Strike,Old but Gold.,1,0
4624,10,Counter-Strike,It got at least 10 times better love story than Twilight and Counter-Strike: Global Offensive.,1,0
4625,10,Counter-Strike,"when I would go in and play. but when I arrived, all in giant zoomed know someone what to do to zoom out of the game. ???",-1,0
4626,10,Counter-Strike,  ,1,0
4627,10,Counter-Strike,It got at least 10 times better love story than Twilight and Counter-Strike: Global Offensive.,1,0
4628,10,Counter-Strike,It's csgo without skins.,1,0
4629,10,Counter-Strike,"Ok, I admit, I played this game back in my childhood on my original Xbox, and had so much fun. Not too long ago I reinstalled it for my computer, but when I did, I HATED it. I couldn't play right. People would one tap me from the side of the map, others will just be an absolute pro with the AWP making life so hard. Theres no mercy for new players, there's no official Valve servers, only the community servers which take away the classic feel. I have probably only joined 2 servers that have none of the stupid annoying Quake sounds. No 'double kill' or 'dominating' just classic CS 1.6. It was aggrovating for me, my favourite childhood game gone to waste, or so I thought. I was just bad at the game. I was scared to do anything. If I pushed in first, I thought I would get destroyed immediately. The guns felt weird and ridiculously inaccurate, the game didn't FEEL right, and anything I tried would ultimately fail. Well, until a couple of weeks ago.   I played violent. I played smart. I played gruesome and unforgiving. Getting 4 man spray downs and one-double tap headshots across the map. I was ruthless, relentless, and I enjoyed it. This game was starting to be fun for me, not as annoying, not as frustrating, only fun, as I always wanted it to be. The thing is I learned not to be scared, the same with CSGO. I played CSGO, sucked at it, played horribly until I just began to not care if I died. That was when I began to play better. CS 1.6 came, and I began to be horrifying. Enemy teams would scream at me, I would laugh and continue, their unfornate moments was fuel to my wrath, until, of course as it always happens, a pro AWPer comes towards me and 420 swagscopes me in the face. Rage quit.  11/10 would get Blazed it again.",1,0
4630,10,Counter-Strike,"when I would go in and play. but when I arrived, all in giant zoomed know someone what to do to zoom out of the game. ???",-1,0
4631,10,Counter-Strike,  ,1,0
4632,10,Counter-Strike,It's ♥♥♥♥ing Counter-Strike.,1,0
4633,10,Counter-Strike,i used to play cs before since 10years ago. but this cs i purchased it sucks. can't play properly.. that's why i wanted to refund. even the settings cant fix it.,-1,0
4634,10,Counter-Strike,cool,-1,1
4635,10,Counter-Strike,A classic and always will be! must get for classic game lovers!,1,0
4636,10,Counter-Strike,old and shiny :),1,1
4637,10,Counter-Strike,"The games dead. Its basically worthless to anyone in USA unless you want to play with third worlders. Even then theres only a few servers it looks like. I would rather die than play with South Americans. Anything south of the US border is just hell ( I have never had a positive experience online with these people and if you know anything about geopolitics I need not go into that), so I advise not dealing with these peoples idiocy and just going with CSGO these days unless you want to LAN this game.  One of the greatest FPS games to ever come out and will forever remain a classic but also a game that can still compete design and gameplay wise with games released in more current times. We will never have the natural form of support from players and ESPORTS ever again. This is before ESports was just a way for devs to market and shill a game. This was from when people who liked to play a game competed and not just a bunch of rich kids trying to win monetary prizes like ESports is now (who else could play CSGO all day erry day in this economy?)  People got behind this game because they liked it, instead CSGO is all about market manipulation and human psychology manipulating with less consideration about gameplay because they want the most monetary return. If the idiots will pay hundreds for a digital knife skin then why would any company invest in gameplay that won't have direct returns like a digital nongood would have?  The video game market is full of idiots who will dump money into anything now just so they can distract themselves from the politcs, economics, and slowly declining living conditions of the western world. Bread and circus in its truest form.  CS 1.6 is from better days, more honest days. When people who wanted to make games, and people who wanted to play games were very closely related and the average IQ of someone who was online was higher than now. These days every idiot has an internet connection. That is to say, the target audience then was just better than the target audiences of todays games. This is exampled many times in economics. Mediocricity Sells.",1,0
4638,10,Counter-Strike,yea the best game .....,1,0
4639,10,Counter-Strike,i love this game :),1,0
4640,10,Counter-Strike,Best version of Counter Strike. For ME. :D,1,0
4641,10,Counter-Strike,cool,1,0
4642,10,Counter-Strike,cool,-1,1
4643,10,Counter-Strike,i used to play cs before since 10years ago. but this cs i purchased it sucks. can't play properly.. that's why i wanted to refund. even the settings cant fix it.,-1,0
4644,10,Counter-Strike,sitdown you little ♥♥♥♥♥♥ i'm going to tell you a great story,1,0
4645,10,Counter-Strike,I am king of the bots!,1,0
4646,10,Counter-Strike,this is most famous online game !! ;D,1,0
4647,10,Counter-Strike,It's csgo without skins.,1,0
4648,10,Counter-Strike,"Obviously the best game ever made. Was, is, and will be the best.",1,0
4649,10,Counter-Strike,THIS GAME WILL GET YOU A VIRUS IF YOU JOIN ONLINE DONT BUY I BOUGHT IT IF YOU TRY WITH BOTS IT WILL SEND YOU TO MULTIPLAYER SERVER THAT HAS VIRUS,-1,1
4650,10,Counter-Strike,Just One of The Best Games Out there  ☆Well its just one the best classics   ☆ One of The Steam Golden Titles  ☆Has a really Great Community  ☆ If Ur a Cs Go fan then why dont u still own it    ................... OLD IS GOLD.....................,1,1
4651,10,Counter-Strike,Just One of The Best Games Out there  ☆Well its just one the best classics   ☆ One of The Steam Golden Titles  ☆Has a really Great Community  ☆ If Ur a Cs Go fan then why dont u still own it    ................... OLD IS GOLD.....................,1,1
4652,10,Counter-Strike,♥♥♥ off I can't get refund,-1,0
4653,10,Counter-Strike,It's the original CS on Steam! You just can't go wrong with this one.,1,0
4654,10,Counter-Strike,No words... Just awesome game!,1,0
4655,10,Counter-Strike,My negative vote is for this Steam version only. CS 1.6 is a great game but for some reason valve removed bots and the main menu music in this version so I can't recommend getting this version.,-1,0
4656,10,Counter-Strike,I remember playing this game on WON. This was one of the best games on the market until GO came out. I've wasted so much time playing this game and I regret every second of it. Waste of time and it'll turn you into a homeless nerd with no friends.,-1,1
4657,10,Counter-Strike,Great. Simply Great.,1,1
4658,10,Counter-Strike,Terrorists win.,1,1
4659,10,Counter-Strike,2 Thumbs up!!!,-1,1
4660,10,Counter-Strike,It's ♥♥♥♥.,-1,0
4661,10,Counter-Strike,physics? not here.,-1,0
4662,10,Counter-Strike,CS 1.6 the best game of all times !!!,1,0
4663,10,Counter-Strike,You know a game is doing something right when after 15 years millions of people are still playing it. Getting old sucks though and the only things dating it are of course it's visuals and zoomed in FOV if you aren't the sort of player used to using the 4:3 aspect ratio.,1,1
4664,10,Counter-Strike,"CLIENT MODEL WORLD IS NULL !!!  wtf is going on, i have vertyfied the game, and went into the folders and deleted all the things in cs-download, and it still dosent work !!",-1,0
4665,10,Counter-Strike,I can't think of a single reason why someone would install this today. Used to be famous but is now archaic and empty. Those servers that do exist are full of non-English speaking hackers.,-1,0
4666,10,Counter-Strike,just buy this ♥♥♥♥♥♥♥ masterpiece and love every second of it.,1,0
4667,10,Counter-Strike,Well .. what can I say.. This game is very nice since CS:GO was developed thanks to this game.. A lot of memories when I was a kid :P and real fun to play,1,0
4668,10,Counter-Strike,Only ♥♥♥♥ing brazilians play this game.,-1,1
4669,10,Counter-Strike,"I like old games, I mean, i grew up playing the Lands Of lore RPG's. This game was awesome when it came out for its time..but i like to move on with the times and experience newer, better games. I want to push my rig, and going back to a game from 2000, wont be doing much for me. I can understand why alot of people have trouble letting go of the past, and playing all the games they did when PC gaming started to become more relivent, but common, there are so many better looking, newer games out there that people dont give a chance. Even CSGO needs a buff,graphically and mechanically but thats just me.",-1,1
4670,10,Counter-Strike,"When-ever I want to have a break off counter strike : Global offensive, I play this game! ^_^",1,0
4671,10,Counter-Strike,Haven't found any russians so far.,1,0
4672,10,Counter-Strike,My old school tactical fps.Its still have a classic atmosfere and gameplay.My best game from 90s.,1,0
4673,10,Counter-Strike,"I can never stop loving this, whether I'm playing a fan game from somebody like Nexon, to a american football mod, to finding and playing the very nostalgic old beta editions, this game is still awesome enough to be one of my favs!",1,0
4674,10,Counter-Strike,;],1,0
4675,10,Counter-Strike,"The first version of Counter-Strike... play it, you'll know later why it was the world's number 1 online action game.",1,0
4676,10,Counter-Strike,"hello....not good, maybe anyone can help me, i cant play counter strike, every time i connect to some server, sometimes it allowed me to play but sometime not, its connectic to other servers all the time, like reconnecting....showing that loading bar...precaching items or something like that....very sad i both this game only yesterday, one more thing...tried to purchase a gift for my friend...they took my money, but didnt gave my friend a gift, nothing.....",-1,0
4677,10,Counter-Strike,hory shet,1,0
4678,10,Counter-Strike,Great counter strike loved it. i used to play it in 2005 amazing 9/10 would play it again if i didnt have any games to finish,1,0
4679,10,Counter-Strike,Classic....,1,0
4680,10,Counter-Strike,The orginal The BEST&gt;   -------------------------------------------------------------------------------------------------------- As all ways wanna see what games I am playing now then follow and view my stream @  twitch.tv/spitroasted ,1,0
4681,10,Counter-Strike,"Legendary! Counter Strike 1.6 - as it should be.  The game has stood the test of time, an yet still out does Counter Strike Source, as one of the most remembered, well designed, fun multiplayer shooters of the last decade.  9/10",1,0
4682,10,Counter-Strike,"Seinfeld is an American sitcom that originally ran for nine seasons on NBC, from 1989 to 1998. It was created by Larry David and Jerry Seinfeld, the latter starring as a fictionalized version of himself. Set predominantly in an apartment building in Manhattan's Upper West Side in New York City (although taped entirely in Los Angeles), the show features a handful of Jerry's friends and acquaintances, particularly best friend George Costanza (Jason Alexander), former girlfriend Elaine Benes (Julia Louis-Dreyfus), and neighbor across the hall Cosmo Kramer (Michael Richards). It is often described as being 'a show about nothing', as many of its episodes are about the minutiae of daily life. ",1,0
4683,10,Counter-Strike,"Best game ever, good old times :)",1,0
4684,10,Counter-Strike,Love It &lt;3,1,1
4685,10,Counter-Strike,"Howdy partners, y all ♥♥♥♥♥♥♥♥♥♥♥♥s need to grow da ♥♥♥♥ up and play some GO.",1,1
4686,10,Counter-Strike,:),1,0
4687,10,Counter-Strike,One of the best FPS game.,1,1
4688,10,Counter-Strike,Vary gud hax. us all tiem n VAC ban within 3 daiz. GG m80!,1,0
4689,10,Counter-Strike,you cant add the bot to your game so basicly it's kind of pointless to play the game,-1,1
4690,10,Counter-Strike,"people said it was the best cs of all time so i figured i would pick it up. when i got into my first game, i had problems looking around... this didnt stop. im stuck sometimes looking at the ground and as much as i move my mouse im still looking at the ground. sometimes im looking at a wall, and i move my mouse as much as i can. but the mouse keeps going right back to the same place on the screen. please help, i cant play until this problem is fixed.",-1,0
4691,10,Counter-Strike,This game is crap,-1,0
4692,10,Counter-Strike,"Obsolete ever since blaah, gaah, etc. became impossible to find. Used to spend hours on this, not anymore though.",1,0
4693,10,Counter-Strike,♥♥♥♥,-1,0
4694,10,Counter-Strike,♥♥♥♥,-1,0
4695,10,Counter-Strike,"Bad compared to CZ and GO (without skins and new community).  Still better than Source though. If there was an option between 'Recommended' and 'Not Recommended', I would choose it.",-1,1
4696,10,Counter-Strike,"Cool game. I like it because of bhop, knife, and zombie mod on modded servers",1,0
4697,10,Counter-Strike,Well this is my childhood game.When I was like 5 my dad instaled me the multiplayer one. It was nice but I didnt get a kill so I closed it and never open it again until now. :3,1,0
4698,10,Counter-Strike,"Basically grew up playing, especially the simpsons servers.",1,0
4699,10,Counter-Strike,"I shoot bullets at a person, and they die from it.  Sometimes they do not.  Sometimes they shoot me.  Very deep storytelling.",1,0
4700,10,Counter-Strike,MP: ★★★★★,1,0
4701,10,Counter-Strike,I dont own this one either.,1,0
4702,10,Counter-Strike,omg this cases skol shotings b&amp; it plz   nvm it cool game play it   dont shot ppl in the irl tho   guns r bad m'kay  ,1,1
4703,10,Counter-Strike,incredibly hard to get a vac ban,-1,1
4704,10,Counter-Strike,"DON'T FALL FOR NOSTALGIA BIAS  Pros: -classic feel  -people still play it(barely) -no skins(almost)  Cons: -80% of the players are hackers and do not speak english(so no real teamwork) -real servers with the gamemode actually being a CS type are almost non-existant -actual enjoyability comes from whether or not you like to deal with the above  This is one of gamings most treasered games and it is sad to see it get like this. Nostalgia can only get people so far and it is a shame thaat few people explain the reality of this game in their reviews. The fun is not totally gone, although it is something you have to really try to find. The gameplay is as you would expect it (at least when you find a server that doesn't have CSGO surfers on it), nothing has changed and thats good. The problem is the community. It is hard to find a server with a team you can communicate with because of the major language barrier the game now has.  Communication is key in this game as you would expect, and it is very rare because almost everytime you get on a server it is from a central american area and the players mostly speak spanish. Making it difficult as you would expect.   The amount of hacking in this game shameful, it is more common than it is in CSGO and is a real problem that makes the experience more bad than it already has become.  The server types are just like what you would see in an old game, modded to hell with new terribly unenjoyable game modes. If you were to see you would find many gameplay modded servers that give you trash that nobody wants to see (surfing).   Take away the nostalgia bias that everyone tosses out and you will see that this game is a former shell of itself. It has all the elements of a typical old PC game that only a few people will try hard enough to enjoy. The enjoyment can still be found, but at a heavy heavy cost. RIP CS1.",-1,1
4705,10,Counter-Strike,too manny anti trumps,-1,1
4706,10,Counter-Strike,IMHO this engine should be end on single player.,-1,0
4707,10,Counter-Strike,A days and moments to remember all the time ♥♥♥,1,1
4708,10,Counter-Strike,.,-1,1
4709,10,Counter-Strike,I played this game not in steam got the cd and install it and have fun I played it since 2009,1,1
4710,10,Counter-Strike,,1,0
4711,10,Counter-Strike,running this at 60fps doesn't really help seeing as how the animations are at about 15fps. gotta respect the classics though.,1,0
4712,10,Counter-Strike,Old but gold !,1,0
4713,10,Counter-Strike,"THE PHANTOM, EXTERIOR LIKE FISH EGGS INTERIOR LIKE SUICIDE WRIST RED I CAN EXCERIZE YOU THIS COULD BE YOU PHYS ED CHEAT ON YOUR MAN HOMIE AAAAH TRIED TO SNEAK THROUGH THE DOOR MAN CAN'T MAKE IT CAN'T MAKE IT, ♥♥♥♥♥ STUCK DOOR STUCK, MAN DOOR STUCK! DOOR STUCK!",1,0
4714,10,Counter-Strike," I love Counter Strike, I should end it here. But I'll be honest and say I grew up with Source, wasn't old enough to experince 1.6 sadly. But giving it a try, it's very different, having to buy ammo, see what the original maps looked like before being changed in Source. And dealing with pros that somehow can deal with the game choppyness and inaccuracy. I'll stick with Source, but great game!  9/10",1,0
4715,10,Counter-Strike,"Many people in this game have been playing since 1999+, and certainly have the skill to prove it. This game changed the gaming industry greatly, and is of very high quality, though ages like anything but a fine wine. Only get it if you have someone you know that can teach you how to play it. Otherwise stick with CS:GO.",1,0
4716,10,Counter-Strike,Bought it at 2004 best game!,1,0
4717,10,Counter-Strike,injected speedhack.dll and ran cheat engine. still not vacced 10/10,1,0
4718,10,Counter-Strike,i have ban alot of time i whant a play,-1,0
4719,10,Counter-Strike,Good Game but dont play if your donald trump lots of mexicans kinda unplayable cause whenever i join a server i gotta revert my controls or i get sent to another server and will do it mid game sometimes kinda annoying,1,0
4720,10,Counter-Strike,Outdated but still fun. Nothing like I remember though.,-1,0
4721,10,Counter-Strike," I love Counter Strike, I should end it here. But I'll be honest and say I grew up with Source, wasn't old enough to experince 1.6 sadly. But giving it a try, it's very different, having to buy ammo, see what the original maps looked like before being changed in Source. And dealing with pros that somehow can deal with the game choppyness and inaccuracy. I'll stick with Source, but great game!  9/10",1,0
4722,10,Counter-Strike,"Many people in this game have been playing since 1999+, and certainly have the skill to prove it. This game changed the gaming industry greatly, and is of very high quality, though ages like anything but a fine wine. Only get it if you have someone you know that can teach you how to play it. Otherwise stick with CS:GO.",1,0
4723,10,Counter-Strike,"I don't see whats so great about it, beware new players. You will get kicked alot :/",-1,0
4724,10,Counter-Strike,⁧ ⁨,1,1
4725,10,Counter-Strike,"I got banned from this game in 2002 by VAC just because I logged in from a computer with hacks installed in a LAN SHOP. It has been 11 years since I was banned and I still can't play Counterstrike with my account. I am already 25 this year, even prisoners in democratic nations are given 2nd chance but not STEAM. Shameful!",-1,1
4726,10,Counter-Strike,Why the helll my server is keep changing all the time and how i can stop that?,-1,1
